1,3357,10,228
2,3237,17,296
3,3063,23,421
4,2867,32,535
5,2631,42,662
6,2418,46,805
7,2218,58,883
8,1936,69,1036
9,1666,81,1138
10,1446,90,1186
11,1252,97,1258
12,1072,108,1258
13,888,111,1306
14,704,117,1336
15,570,119,1332
16,496,118,1280
17,430,118,1228
18,312,117,1220
19,302,120,1109
20,255,115,1061
21,251,110,958
22,200,106,922
23,179,105,845
24,150,102,779
25,131,96,721
26,145,93,623
27,143,89,556
28,130,85,504
29,131,77,446
30,137,71,389
31,136,66,344
32,139,60,301
33,145,56,259
34,135,52,237
35,134,49,209
36,136,42,185
37,144,33,164
38,155,31,142
39,168,29,120
40,179,25,104
41,187,22,94
42,201,20,80
43,217,17,67
44,233,14,57
45,251,11,48
46,265,9,45
47,278,9,43
48,295,9,37
49,310,9,33
50,326,6,31
51,341,6,30
52,359,6,26
53,375,6,24
54,387,6,26
55,403,6,24
56,415,5,27
57,429,5,28
58,449,5,23
59,469,5,18
60,488,4,15
61,506,3,14
62,522,3,15
63,541,3,13
64,561,3,10
65,580,2,9
66,599,1,9
67,619,1,8
68,639,1,7
69,654,1,11
70,673,1,11
71,691,1,12
72,707,1,15
73,725,1,16
74,744,1,16
75,762,1,17
76,782,1,16
77,802,1,15
78,822,1,14
79,842,1,13
80,862,1,12
81,879,1,14
82,897,1,15
83,917,1,14
84,937,1,13
85,953,1,16
86,972,1,15
87,992,1,14
88,1009,1,16
89,1029,1,15
90,1049,1,14
91,1068,1,14
92,1087,1,13
93,1107,1,12
94,1127,1,11
95,1147,1,10
96,1167,1,9
97,1187,1,8
98,1207,1,7
99,1226,1,7
100,1244,1,8
101,1264,1,7
102,1284,1,6
103,1301,1,8
104,1314,1,14
105,1327,1,19
106,1343,1,21
107,1363,1,20
108,1382,1,20
109,1400,1,21
110,1420,1,20
111,1436,1,23
112,1441,2,27
113,1459,2,26
114,1477,2,26
115,1492,2,29
116,1510,2,27
117,1530,2,25
118,1549,2,24
119,1563,2,28
120,1575,2,34
121,1588,3,28
122,1597,3,36
123,1604,3,46
124,1604,4,59
125,1610,6,56
126,1595,7,72
127,1596,7,84
128,1589,7,104
129,1596,8,104
130,1609,8,102
131,1591,9,124
132,1593,9,133
133,1600,10,125
