1,3396,10,208
2,3274,14,291
3,3119,22,369
4,2938,28,487
5,2714,37,614
6,2465,46,757
7,2179,60,900
8,1905,73,1023
9,1710,81,1088
10,1482,91,1152
11,1191,98,1296
12,854,109,1474
13,691,121,1452
14,603,124,1384
15,506,125,1331
16,394,125,1310
17,341,124,1239
18,270,121,1186
19,234,117,1102
20,214,118,995
21,198,114,902
22,188,112,798
23,178,107,716
24,150,102,645
25,139,94,571
26,126,82,508
27,122,75,452
28,126,72,391
29,125,63,344
30,136,56,292
31,132,54,257
32,126,50,228
33,136,47,181
34,138,35,159
35,146,33,133
36,157,26,111
37,155,24,104
38,164,20,90
39,175,17,77
40,181,16,70
41,191,13,62
42,203,11,54
43,216,9,47
44,229,7,41
45,241,6,38
46,255,6,33
47,269,6,28
48,282,4,26
49,297,4,22
50,310,4,20
51,323,4,18
52,336,4,16
53,348,4,15
54,357,4,17
55,370,4,15
56,385,3,12
57,396,3,12
58,410,3,10
59,424,2,9
60,433,2,13
61,448,2,11
62,458,2,13
63,469,2,15
64,480,2,17
65,495,2,15
66,505,2,18
67,520,2,16
68,532,2,17
69,545,2,17
70,557,2,18
71,569,2,19
72,583,2,18
73,597,2,17
74,608,2,19
75,619,2,21
76,630,2,23
77,644,2,22
78,649,2,30
79,654,2,38
80,663,3,38
81,677,4,31
82,690,3,30
83,699,3,33
84,713,3,31
85,727,3,29
86,741,3,27
87,756,3,24
88,769,3,23
89,784,3,20
90,799,3,17
91,811,3,17
92,826,2,15
93,840,2,14
94,851,2,16
95,865,2,15
96,879,2,14
97,893,2,13
98,904,1,16
99,915,1,19
100,927,1,21
101,938,1,24
102,944,2,20
103,953,2,24
104,966,2,24
105,976,2,27
106,983,3,25
107,992,3,28
108,1004,3,28
109,1014,3,30
110,1027,3,29
111,1039,3,29
112,1051,3,29
113,1060,4,24
114,1062,4,33
115,1067,4,39
116,1077,5,32
117,1081,5,38
118,1092,5,37
119,1102,5,37
120,1108,5,41
121,1118,5,41
122,1129,5,40
123,1115,6,57
124,1122,6,59
125,1113,6,77
126,1114,7,75
127,1121,7,76
128,1111,8,84
129,1110,8,92
130,1109,8,100
131,1107,8,109
132,1104,8,119
133,1112,9,112
134,1108,9,122
135,1088,12,119
136,1075,12,122
137,1073,12,127
138,1060,11,142
139,1057,13,136
140,1027,13,168
141,1020,14,173
142,1005,15,171
143,992,15,184
144,985,15,191
145,971,15,205
146,962,15,214
147,942,18,213
148,920,19,225
149,901,22,223
150,877,21,238
151,854,21,237
152,818,23,253
153,786,26,249
154,769,24,257
155,735,23,283
156,719,25,276
157,711,25,263
158,699,25,254
159,699,23,246
160,687,23,250
161,664,23,265
162,653,24,263
163,644,25,255
164,638,24,252
165,638,24,243
166,640,25,228
167,648,23,212
168,650,23,202
169,653,22,192
170,651,21,188
171,655,19,180
172,657,19,174
173,670,20,152
174,677,19,140
175,685,17,130
176,685,16,128
177,690,16,122
178,695,14,118
179,695,15,109
180,703,13,103
181,710,13,96
182,707,12,102
183,711,12,101
184,708,12,99
185,711,12,99
186,717,12,96
187,720,12,94
188,726,12,91
189,729,11,92
190,730,12,89
191,734,11,89
192,736,11,91
193,739,10,93
194,748,10,85
195,754,8,85
196,764,8,82
197,776,8,77
198,780,7,80
199,790,7,78
200,801,7,75
201,811,7,73
202,824,7,68
203,836,7,64
204,849,6,60
205,855,6,63
206,862,6,65
207,873,6,63
208,875,7,64
209,876,7,71
210,874,7,81
211,861,8,96
212,855,9,103
213,844,10,117
214,836,10,130
215,827,10,144
216,809,13,146
217,810,14,134
218,805,14,140
219,799,14,147
220,788,14,149
221,767,14,161
222,769,14,160
223,767,14,163
224,766,14,164
225,771,14,158
226,768,14,162
227,765,15,159
228,765,14,159
229,762,15,153
230,762,14,154
231,756,14,155
232,752,14,160
233,743,14,170
234,733,16,159
235,731,16,160
236,726,17,156
237,704,17,175
238,694,17,181
239,685,18,176
240,678,18,179
241,682,18,171
242,676,19,168
243,665,19,174
244,656,19,177
245,644,19,183
246,639,20,173
247,625,20,182
248,614,22,180
249,604,20,184
250,598,19,183
251,598,19,179
252,588,18,186
253,587,17,185
254,575,17,194
255,562,17,205
256,564,18,196
257,570,17,188
258,568,16,189
259,570,16,185
260,581,16,172
261,583,16,169
262,593,16,158
263,591,15,160
264,603,15,148
265,610,15,141
266,620,15,131
267,628,15,123
268,630,15,121
269,628,15,123
270,626,14,126
271,639,12,116
272,643,12,115
273,634,12,126
274,623,13,128
275,613,13,137
276,621,13,131
277,624,13,130
278,625,14,126
279,616,15,129
280,611,14,135
281,617,14,130
282,617,14,130
283,628,14,120
284,628,14,121
285,630,14,120
286,641,14,110
287,651,13,102
288,649,13,106
289,650,14,99
290,650,13,101
291,652,13,101
292,660,13,94
293,672,13,84
294,667,12,92
295,654,12,108
296,651,12,114
297,659,12,104
298,661,13,95
299,669,12,89
300,667,12,88
301,670,12,87
302,676,12,84
303,679,11,85
304,682,10,87
305,681,10,93
306,674,10,105
307,657,11,123
308,652,10,133
309,653,11,133
310,641,13,139
311,644,13,128
312,637,13,137
313,613,14,158
314,606,16,154
315,599,16,157
316,602,15,154
317,597,15,158
318,596,15,159
319,599,15,156
320,607,14,149
321,615,13,143
322,621,13,138
323,620,13,141
324,620,13,143
325,616,13,149
326,621,13,142
327,626,12,140
328,626,13,133
329,620,13,141
330,612,13,151
331,607,15,143
332,592,15,158
333,588,16,151
334,590,15,146
335,596,13,142
336,597,13,142
337,595,14,140
338,602,15,124
339,602,15,124
340,602,15,115
341,606,14,112
342,613,13,107
343,614,12,109
344,622,12,104
345,631,10,100
346,638,9,99
347,638,9,105
348,646,9,103
349,654,9,101
350,666,9,95
351,672,9,95
352,681,9,92
353,691,9,88
354,695,9,90
355,701,9,90
356,695,10,97
357,703,10,94
358,707,10,92
359,710,9,95
360,707,9,101
361,712,9,102
362,724,9,96
363,729,8,98
364,741,8,93
365,749,8,92
366,758,8,88
367,758,8,95
368,766,8,94
369,778,8,89
370,789,8,85
371,804,8,77
372,816,7,73
373,821,7,76
374,823,7,82
375,833,7,79
376,843,8,69
377,852,7,68
378,862,7,66
379,875,7,61
380,883,7,61
381,896,7,56
382,901,7,59
383,911,6,58
384,923,7,45
385,927,5,51
386,930,5,57
387,932,5,65
388,934,5,73
389,937,6,73
390,938,6,80
391,935,6,92
392,922,7,102
393,927,8,94
394,920,8,108
395,933,9,95
396,926,10,104
397,922,10,112
398,913,10,126
399,920,11,117
400,915,11,126
401,903,12,137
402,903,12,130
403,905,12,131
404,910,11,130
405,918,11,126
406,917,11,130
407,917,11,133
408,921,11,133
409,920,11,138
410,913,11,149
411,912,12,142
412,919,12,138
413,920,12,140
414,914,12,149
415,904,13,157
416,896,15,149
417,896,16,143
418,878,16,160
419,873,17,153
420,869,17,155
421,851,17,171
422,830,18,181
423,814,18,194
424,804,20,192
425,780,20,208
426,762,21,213
427,753,20,217
428,756,19,204
429,747,18,210
430,732,19,217
431,719,18,221
432,711,18,226
433,703,19,223
434,687,19,235
435,680,20,233
436,659,20,245
437,640,22,245
438,641,22,229
439,631,22,232
440,619,22,237
441,606,21,244
442,605,21,239
443,603,21,234
444,584,23,232
445,572,22,237
446,577,23,222
447,579,21,214
448,571,22,211
449,542,22,233
450,531,22,237
451,516,21,245
452,499,22,253
453,480,22,261
454,481,22,239
455,485,22,217
456,480,22,215
457,477,20,213
458,465,21,216
459,460,21,215
460,465,20,195
461,471,20,175
462,464,18,179
463,467,17,173
464,457,17,181
465,458,17,178
466,460,17,174
467,457,16,176
468,461,16,171
469,462,16,168
470,470,17,155
471,468,15,157
472,479,15,145
473,487,14,138
474,492,14,134
475,501,14,116
476,505,14,113
477,516,13,104
478,524,11,100
479,530,11,95
480,536,11,93
481,544,11,89
482,550,11,86
483,561,11,79
484,572,11,72
485,575,10,74
486,584,10,70
487,594,10,65
488,604,10,59
489,610,10,57
490,612,10,60
491,621,9,57
492,622,9,62
493,629,9,60
494,634,9,61
495,639,9,62
496,634,9,73
497,634,10,76
498,629,11,80
499,628,11,85
500,637,10,81
501,649,8,76
502,653,8,79
503,663,7,77
504,659,7,89
505,669,7,87
506,670,7,94
507,679,8,85
508,686,8,85
509,696,8,82
510,700,8,85
511,711,8,81
512,718,8,80
513,722,9,77
514,727,9,78
515,738,9,73
516,745,8,73
517,754,8,71
518,764,8,68
519,773,8,55
520,784,8,51
521,792,8,50
522,794,7,56
523,797,7,61
524,810,5,58
525,821,5,57
526,832,5,56
527,844,5,54
528,849,5,59
529,856,5,62
530,870,6,54
531,883,6,49
532,887,6,54
533,884,6,57
534,884,6,66
535,881,6,68
536,884,6,74
537,884,7,73
538,888,7,77
539,901,7,72
540,903,7,78
541,911,8,70
542,911,9,65
543,916,8,67
544,914,8,76
545,924,8,73
546,927,7,78
547,928,7,84
548,932,8,82
549,930,8,90
550,935,10,74
551,939,10,75
552,941,10,77
553,941,10,81
554,939,10,87
555,941,10,89
556,941,10,94
557,941,10,99
558,942,10,103
559,952,9,99
560,952,9,105
561,956,9,107
562,955,9,112
563,946,10,117
564,947,10,120
565,946,10,126
566,951,10,126
567,939,12,131
568,921,13,144
569,919,12,148
570,919,13,141
571,914,13,148
572,915,13,149
573,900,13,152
574,893,13,160
575,889,13,163
576,869,13,177
577,848,14,193
578,814,17,199
579,805,19,185
580,809,19,171
581,786,17,191
582,768,18,199
583,744,18,220
584,724,18,232
585,696,19,246
586,687,21,243
587,672,22,245
588,652,23,254
589,649,23,243
590,628,23,256
591,625,23,245
592,599,22,264
593,576,24,260
594,544,25,278
595,547,26,262
596,539,25,260
597,537,25,247
598,533,22,244
599,537,22,233
600,525,22,238
601,516,23,235
602,511,23,231
603,514,23,220
604,502,22,225
605,490,23,226
606,465,22,244
607,452,24,234
608,457,23,221
609,462,22,209
610,461,20,204
611,470,20,190
612,467,20,188
613,468,20,182
614,474,18,173
615,482,18,162
616,489,18,152
617,492,18,146
618,501,16,136
619,507,15,130
620,509,14,129
621,505,14,134
622,506,15,125
623,515,15,115
624,524,14,107
625,525,14,107
626,528,13,106
627,528,12,109
628,533,11,97
629,543,9,93
630,555,9,87
631,569,8,80
632,577,8,79
633,590,8,73
634,600,8,69
635,610,8,65
636,617,8,65
637,632,8,57
638,642,8,54
639,651,8,52
640,659,7,52
641,670,6,50
642,679,6,50
643,690,6,47
644,703,6,43
645,716,6,39
646,719,6,44
647,729,6,43
648,742,6,39
649,746,5,45
650,749,4,53
651,761,5,46
652,770,5,47
653,775,4,53
654,784,4,55
655,799,4,51
656,811,4,50
657,824,4,48
658,837,4,46
659,851,4,43
660,859,4,46
661,868,4,46
662,879,4,46
663,884,4,52
664,890,4,57
665,899,4,59
666,912,5,47
667,923,5,44
668,932,5,45
669,940,5,47
670,949,5,48
671,954,5,53
672,964,5,53
673,976,5,51
674,987,5,50
675,995,4,51
676,1002,4,55
677,1008,4,60
678,1006,4,73
679,1013,5,65
680,1017,5,71
681,1024,5,73
682,1033,5,73
683,1039,5,76
684,1045,5,80
685,1053,5,82
686,1060,5,83
687,1061,5,92
688,1072,6,87
689,1083,6,83
690,1094,6,81
691,1093,6,90
692,1107,6,85
693,1116,6,85
694,1119,6,91
695,1132,6,87
696,1134,6,94
697,1130,7,102
698,1127,8,106
699,1127,7,114
700,1139,7,110
701,1138,8,108
702,1146,8,107
703,1152,8,108
704,1150,8,117
705,1143,8,130
706,1137,10,125
707,1126,11,131
708,1111,11,150
709,1102,12,152
710,1096,12,161
711,1075,13,175
712,1056,13,196
713,1043,14,199
714,1015,16,206
715,993,16,216
716,987,17,209
717,963,16,232
718,937,18,239
719,910,20,246
720,887,21,248
721,875,22,239
722,858,22,243
723,829,24,249
724,808,23,262
725,779,24,268
726,770,24,257
727,771,24,247
728,765,24,244
729,759,24,241
730,747,24,240
731,731,24,243
732,678,24,287
733,635,24,308
734,629,26,294
735,606,26,304
736,596,27,300
737,571,27,306
738,559,27,303
739,544,27,297
740,540,27,289
741,524,28,281
742,516,28,268
743,519,26,254
744,515,26,242
745,489,26,257
746,489,26,240
747,498,25,221
748,495,25,213
749,497,26,198
750,505,24,180
751,498,23,179
752,496,22,174
753,490,20,174
754,492,20,167
755,503,20,151
756,508,19,142
757,499,19,147
758,492,19,150
759,492,19,146
760,478,19,154
761,482,18,145
762,492,17,133
763,495,16,129
764,483,15,141
765,468,16,146
766,471,17,137
767,475,16,132
768,480,15,127
769,489,14,118
770,492,14,116
771,503,14,106
772,510,13,101
773,515,12,97
774,520,12,95
775,529,11,90
776,540,10,84
777,545,10,84
778,556,10,78
779,566,10,73
780,574,9,71
781,584,9,67
782,585,9,72
783,596,9,66
784,602,9,66
785,608,7,68
786,620,8,52
787,624,8,54
788,632,7,54
789,639,7,55
790,648,6,55
791,663,6,49
792,675,6,46
793,682,5,49
794,693,5,48
795,704,4,48
796,716,4,47
797,730,4,44
798,735,4,50
799,749,4,46
800,761,4,45
801,768,4,49
802,779,4,49
803,789,4,50
804,799,4,51
805,811,4,50
806,817,4,55
807,831,4,52
808,842,4,52
809,846,4,58
810,852,4,63
811,843,5,79
812,851,7,58
813,850,7,67
814,860,6,66
815,871,6,64
816,884,5,61
817,894,5,61
818,895,5,69
819,904,5,69
820,915,5,68
821,926,5,66
822,939,5,63
823,943,5,69
824,949,6,69
825,949,6,78
826,955,6,81
827,960,6,85
828,970,6,84
829,974,6,89
830,986,6,86
831,999,6,82
832,1013,6,77
833,1022,6,77
834,1024,6,84
835,1032,6,85
836,1036,6,88
837,1043,6,90
838,1050,6,92
839,1049,7,98
840,1044,8,98
841,1042,8,107
842,1038,8,107
843,1038,8,113
844,1041,8,117
845,1042,8,123
846,1038,9,124
847,1043,9,116
848,1051,9,114
849,1062,9,108
850,1067,9,109
