1,3422,10,191
2,3638,12,264
3,3601,20,386
4,3476,27,578
5,3325,42,727
6,3177,54,969
7,2882,75,1288
8,2619,94,1707
9,2247,130,2102
10,1877,162,2617
11,1781,199,2888
12,1719,238,3120
13,1713,259,3369
14,1718,276,3626
15,1830,303,3767
16,1948,318,3831
17,2087,326,3886
18,2168,340,3955
19,2427,356,3802
20,2672,362,3658
21,2885,359,3520
22,2951,353,3486
23,2912,344,3510
24,2790,340,3566
25,2824,342,3497
26,2750,339,3549
27,2689,345,3601
28,2703,352,3548
29,2679,346,3597
30,2792,352,3472
31,2834,349,3415
32,2605,340,3606
33,2607,345,3560
34,2701,353,3445
35,2748,351,3423
36,2701,350,3473
37,2720,352,3419
38,2677,349,3436
39,2737,350,3368
40,2714,349,3382
41,2780,344,3333
42,2795,344,3317
43,2712,345,3297
44,2750,346,3257
45,2765,335,3284
46,2712,331,3332
47,2542,330,3465
48,2437,323,3600
49,2496,330,3585
50,2539,333,3629
51,2618,333,3649
52,2546,338,3714
53,2583,343,3699
54,2519,336,3816
55,2581,346,3746
56,2665,359,3589
57,2742,352,3547
58,2860,348,3431
59,2840,351,3411
60,2789,349,3425
61,2653,339,3553
62,2452,336,3722
63,2508,343,3687
64,2509,341,3755
65,2543,346,3776
66,2624,356,3677
67,2719,356,3612
68,2773,356,3561
69,2823,348,3493
70,2913,347,3406
71,2808,342,3471
72,2750,345,3477
73,2772,353,3398
74,2717,341,3469
75,2577,337,3593
76,2638,345,3521
77,2607,341,3559
78,2557,342,3623
79,2705,352,3515
80,2789,350,3422
81,2793,348,3388
82,2836,343,3352
83,2688,330,3514
84,2681,328,3582
85,2558,333,3712
86,2538,341,3736
87,2588,349,3698
88,2555,351,3723
89,2578,353,3704
90,2724,355,3595
91,2753,342,3681
92,2717,341,3722
93,2692,346,3691
94,2710,346,3683
95,2791,353,3580
96,2760,350,3609
97,2786,350,3539
98,2823,355,3467
99,2857,355,3450
100,2778,352,3461
101,2776,358,3433
102,2699,349,3468
103,2721,345,3428
104,2729,349,3385
105,2725,340,3373
106,2602,333,3513
107,2563,336,3558
108,2594,340,3555
109,2526,334,3664
110,2570,343,3617
111,2683,345,3548
112,2697,343,3561
113,2657,349,3593
114,2740,348,3484
115,2830,350,3429
116,2732,352,3482
117,2739,355,3461
118,2686,338,3541
119,2583,340,3693
120,2610,345,3661
121,2658,344,3642
122,2745,340,3622
123,2639,341,3691
124,2615,347,3702
125,2659,352,3660
126,2597,342,3758
127,2754,352,3588
128,2797,352,3529
129,2804,344,3544
130,2649,344,3630
131,2624,353,3595
132,2700,350,3538
133,2698,354,3504
134,2761,359,3427
135,2788,354,3341
136,2777,349,3377
137,2773,345,3383
138,2692,344,3434
139,2597,345,3553
140,2631,351,3524
141,2739,354,3438
142,2774,348,3454
143,2770,347,3480
144,2842,352,3366
145,2812,341,3416
146,2760,340,3400
147,2766,339,3377
148,2703,347,3383
149,2681,340,3413
150,2649,345,3482
151,2620,350,3433
152,2680,355,3364
153,2669,345,3395
154,2689,336,3428
155,2741,342,3418
156,2714,342,3407
157,2708,350,3379
158,2721,341,3379
159,2565,335,3538
160,2515,343,3525
161,2526,342,3598
162,2444,340,3729
163,2580,352,3560
164,2728,349,3441
165,2655,342,3546
166,2568,346,3663
167,2574,348,3667
168,2644,349,3652
169,2807,355,3511
170,2923,356,3361
171,2747,352,3511
172,2708,358,3516
173,2734,358,3443
174,2744,343,3464
175,2669,340,3533
176,2563,340,3622
177,2626,343,3558
178,2650,344,3593
179,2741,357,3483
180,2774,353,3444
181,2745,349,3454
182,2715,346,3482
183,2763,343,3434
184,2790,347,3369
185,2727,343,3444
186,2692,342,3466
187,2609,340,3537
188,2674,338,3488
189,2672,340,3496
190,2636,338,3549
191,2498,339,3708
192,2534,351,3669
193,2720,359,3494
194,2683,342,3584
195,2647,352,3538
196,2605,352,3592
197,2648,353,3555
198,2661,350,3544
199,2767,350,3436
200,2782,349,3441
201,2764,338,3493
202,2636,336,3612
203,2635,341,3549
204,2674,347,3485
205,2637,340,3550
206,2579,344,3602
207,2638,351,3514
208,2731,347,3436
209,2711,344,3475
210,2713,343,3493
211,2618,341,3584
212,2627,343,3559
213,2561,341,3650
214,2564,343,3664
215,2647,342,3612
216,2564,342,3753
217,2618,355,3635
218,2714,360,3491
219,2797,360,3372
220,2812,356,3342
221,2802,347,3323
222,2744,338,3397
223,2656,336,3434
224,2623,337,3456
225,2498,330,3597
226,2500,336,3646
227,2631,343,3565
228,2620,337,3673
229,2713,350,3562
230,2743,347,3524
231,2670,337,3594
232,2641,348,3604
233,2531,341,3736
234,2518,346,3700
235,2626,346,3652
236,2640,348,3684
237,2748,354,3557
238,2745,353,3562
239,2765,347,3529
240,2764,338,3563
241,2704,336,3649
242,2726,340,3648
243,2726,344,3607
244,2638,338,3695
245,2626,341,3694
246,2622,347,3674
247,2619,347,3709
248,2790,354,3539
249,2867,348,3454
250,2863,355,3412
251,2807,347,3437
252,2813,361,3337
253,2848,353,3275
254,2806,343,3290
255,2696,345,3358
256,2701,333,3418
257,2626,336,3481
258,2577,335,3535
259,2517,341,3583
260,2585,341,3556
261,2577,335,3633
262,2511,336,3729
263,2597,348,3668
264,2656,345,3657
265,2842,355,3492
266,2853,352,3472
267,2806,343,3522
268,2763,344,3508
269,2679,349,3543
270,2621,346,3586
271,2566,344,3665
272,2549,350,3704
273,2613,352,3649
274,2636,347,3679
275,2754,349,3617
276,2833,348,3541
277,2763,350,3597
278,2720,348,3607
279,2809,346,3514
280,2838,345,3490
281,2798,346,3458
282,2717,344,3527
283,2750,350,3423
284,2658,339,3519
285,2684,341,3507
286,2486,341,3709
287,2643,354,3542
288,2820,354,3408
289,2834,346,3410
290,2711,337,3525
291,2568,343,3625
292,2648,355,3516
293,2680,354,3468
294,2697,353,3430
